,OCC_CLS,PRIM_OCC,SEC_OCC,PROP_ADDR,SQFEET,CENSUSCODE,geometry
9,Residential,Manufactured Home,,307 WILDCAT BRANCH,1120.792,21159950202,"POLYGON ((-82.6203001851652 37.8491169500676, -82.6204163148736 37.8489512638705, -82.6204654787708 37.8489729312957, -82.6203493499607 37.8491386181535, -82.6203001851652 37.8491169500676))"
10,Residential,Manufactured Home,,323 COLDWATER ROAD,1582.298,21159950201,"POLYGON ((-82.5181474227068 37.8489996222409, -82.5182599070517 37.8489981709369, -82.5182626514049 37.849131963164, -82.51815016706 37.8491334130467, -82.5181474227068 37.8489996222409))"
11,Residential,Single Family Dwelling,,51 LEON BUSKIRK ROAD,2966.812,21159950201,"POLYGON ((-82.5406102464422 37.8490270792602, -82.5406924899014 37.8489366316516, -82.5408978061478 37.8490540191629, -82.5408155617902 37.8491444673368, -82.5406102464422 37.8490270792602))"
12,Residential,Single Family Dwelling,,317 COLDWATER ROAD,1714.142,21159950201,"POLYGON ((-82.5186388532695 37.849118097064, -82.5184576828396 37.8490987208376, -82.5184727197392 37.8490103162078, -82.518653890169 37.8490296917481, -82.5186388532695 37.849118097064))"
13,Residential,Manufactured Home,,28 MOORE BRANCH,1186.728,21159950201,"POLYGON ((-82.5151626830387 37.8386238228094, -82.5151365375724 37.8387560170546, -82.5150531936769 37.8387456486506, -82.5150793400416 37.8386134558057, -82.5151626830387 37.8386238228094))"
14,Residential,Single Family Dwelling,,21 SPENCE MOUNT,1977.879,21159950202,"POLYGON ((-82.5448763448281 37.917107328164, -82.5447643761162 37.917097877187, -82.5447867459634 37.9169315600598, -82.5448987128787 37.9169410110582, -82.5448763448281 37.917107328164))"
15,Commercial,Retail Trade,,50 BOARD WALK,6889.586,21159950202,"POLYGON ((-82.5440628978805 37.8696402480355, -82.544098523268 37.869396566338, -82.5443640032823 37.8694209551091, -82.544328378793 37.8696646381442, -82.5440628978805 37.8696402480355))"
16,Residential,Single Family Dwelling,,2057 POPLAR FORK,527.433,21159950100,"POLYGON ((-82.4663412191489 37.8558641702311, -82.4662723030952 37.8559346838083, -82.466227834692 37.8559073641227, -82.4662967507457 37.8558368498101, -82.4663412191489 37.8558641702311))"
17,Residential,Single Family Dwelling,,2513 BIG ELK ROAD,1318.578,21159950100,"POLYGON ((-82.4492338349305 37.8695455368425, -82.4493214907392 37.8696014801276, -82.4492332788733 37.8696883368351, -82.4491456230645 37.8696323950343, -82.4492338349305 37.8695455368425))"
18,Residential,Single Family Dwelling,,1901 ROCKCASTLE ROAD,2142.693,21159950202,"POLYGON ((-82.5552336011521 37.8878558937506, -82.5552244113867 37.8878348148526, -82.5553440948304 37.8878020423012, -82.5553854469778 37.8878968952103, -82.5551726756129 37.8879551577537, -82.5551405132308 37.8878813831016, -82.5552336011521 37.8878558937506))"
19,Unclassified,Unclassified,,,2307.511,21159950202,"POLYGON ((-82.5171757518949 37.8879565948203, -82.5171588294316 37.8878458980773, -82.5173543747026 37.8878271211809, -82.5173712989626 37.8879378179522, -82.5171757518949 37.8879565948203))"
20,Residential,Single Family Dwelling,,69 JAY HINKLE DRIVE,1780.089,21159950100,"POLYGON ((-82.4510992530932 37.8427251620543, -82.451015653178 37.8427341792061, -82.4509815396551 37.8425352929718, -82.4510651377737 37.8425262757956, -82.4510992530932 37.8427251620543))"
21,Unclassified,Unclassified,,24 CREEKWOOD ESTATES,2373.461,21159950201,"POLYGON ((-82.5048178486185 37.8265658391534, -82.5048766262859 37.8266418939677, -82.5046608886838 37.8267467926761, -82.5046021101182 37.8266707386794, -82.5048178486185 37.8265658391534))"
22,Residential,Single Family Dwelling,,4888 BLACKLOG ROAD,692.254,21159950201,"POLYGON ((-82.4768207541493 37.8337821018377, -82.4769051077511 37.8337814547886, -82.4769060599653 37.8338595071642, -82.4768217063635 37.833860154922, -82.4768207541493 37.8337821018377))"
23,Residential,Manufactured Home,,1132 CAMP BRANCH,2241.581,21159950201,"POLYGON ((-82.5315108983156 37.8336554908382, -82.5315755958807 37.8338379757762, -82.5314673192445 37.8338621223179, -82.5314026216794 37.8336796367301, -82.5315108983156 37.8336554908382))"
24,Residential,Unclassified,,20 DEMPSEY HOUSING CIRCLE,3955.761,21159950100,"POLYGON ((-82.4162743156778 37.8556965281275, -82.4163157908944 37.8556136013267, -82.4167079989407 37.855736916236, -82.416666526419 37.855819842898, -82.4162743156778 37.8556965281275))"
25,Residential,Single Family Dwelling,,56 FIELDS CEMETERY ROAD,1846.019,21159950100,"POLYGON ((-82.5095591432134 37.8558172788811, -82.509454014274 37.8557854992505, -82.5095241592229 37.8556396309529, -82.5096292863657 37.855671412065, -82.5095591432134 37.8558172788811))"
26,Unclassified,Unclassified,,88 ROCKCASTLE ROAD,1829.528,21159950202,"POLYGON ((-82.5414729048977 37.8694187128062, -82.5415451707691 37.8693656967174, -82.5416216021284 37.8694311681528, -82.5414357757304 37.8695674939257, -82.5413880060185 37.8695265737406, -82.5415015656468 37.8694432646722, -82.5414729048977 37.8694187128062))"
27,Unclassified,Unclassified,,850 COLDWATER ROAD,6922.552,21159950201,"POLYGON ((-82.516176255767 37.8426224156777, -82.5161063551599 37.8425849551685, -82.5160276241134 37.8426773436775, -82.5158645188039 37.8425899351486, -82.516053474034 37.8423682001417, -82.5162864799507 37.842493070927, -82.516176255767 37.8426224156777))"
28,Residential,Single Family Dwelling,,36 LOWER SALTWELL ROAD,4483.163,21159950202,"POLYGON ((-82.5463823479441 37.8556258391319, -82.5462297708897 37.8557717790932, -82.5461323261393 37.8557077339272, -82.5463477277713 37.8555017012783, -82.5465317916747 37.8556226750629, -82.546468967097 37.8556827682344, -82.5463823479441 37.8556258391319))"
29,Residential,Unclassified,,4130 BLACKLOG ROAD,2373.435,21159950201,"POLYGON ((-82.4895833960719 37.8338130381529, -82.4894899137902 37.8338626437877, -82.4893491864127 37.833695822909, -82.4894426677961 37.8336462171619, -82.4895833960719 37.8338130381529))"
30,Residential,Unclassified,,4130 BLACKLOG ROAD,395.58,21159950201,"POLYGON ((-82.4896789579535 37.8338210113255, -82.4896410382688 37.8337880721417, -82.4897033337388 37.8337429589091, -82.4897412552202 37.833775898113, -82.4896789579535 37.8338210113255))"
31,Residential,Single Family Dwelling,,20 VIRGINIA STREET,1186.728,21159950100,"POLYGON ((-82.407362178253 37.8338193270123, -82.4073082721495 37.8337410312412, -82.4074193317663 37.83369293176, -82.4074732387682 37.8337712290011, -82.407362178253 37.8338193270123))"
32,Residential,Single Family Dwelling,,7496 BEAUTY ROAD,1186.726,21159950100,"POLYGON ((-82.4403296655623 37.8338089472722, -82.4402453110622 37.8338095680701, -82.4402437444003 37.8336757622348, -82.4403280997988 37.8336751407263, -82.4403296655623 37.8338089472722))"
33,Commercial,Entertainment and Recreation,,9098 BEAUTY ROAD,1582.308,21159950100,"POLYGON ((-82.4190361500862 37.8426081780475, -82.418955382559 37.8426702738164, -82.4188379287339 37.8425741999709, -82.4189186953628 37.842512104121, -82.4190361500862 37.8426081780475))"
34,Residential,Single Family Dwelling,,2513 BIG ELK ROAD,593.3637,21159950100,"POLYGON ((-82.4491775096638 37.8694855648902, -82.4491503131686 37.8695489017094, -82.4490704161089 37.8695273431571, -82.4490976117058 37.8694640063195, -82.4491775096638 37.8694855648902))"
35,Unclassified,Unclassified,,,1582.295,21159950100,"POLYGON ((-82.4974422067237 37.8876095520088, -82.4973652660196 37.8876370818472, -82.4972726326459 37.8874744762118, -82.4973495733499 37.8874469448946, -82.4974422067237 37.8876095520088))"
36,Residential,Single Family Dwelling,,8549 BEAUTY ROAD,1714.15,21159950100,"POLYGON ((-82.4281717479294 37.8426375691385, -82.4280646121537 37.8426647667589, -82.4280088797751 37.8425267056917, -82.4281160155509 37.842499507311, -82.4281717479294 37.8426375691385))"
37,Residential,Single Family Dwelling,,55 MAUDE ROAD,1714.153,21159950202,"POLYGON ((-82.5259409689566 37.8695148466966, -82.525950854018 37.8694259871714, -82.5261330081031 37.8694387197908, -82.5261231230417 37.8695275807189, -82.5259409689566 37.8695148466966))"
38,Unclassified,Unclassified,,960 CALLOWAY ROAD,527.4307,21159950202,"POLYGON ((-82.6009046778321 37.8875247632177, -82.6010089803214 37.8874912368967, -82.6010301329514 37.8875325668107, -82.6009258295638 37.8875660952398, -82.6009046778321 37.8875247632177))"
39,Residential,Multi - Family Dwelling,,62 MAUDE ROAD,34085.29,21159950202,"POLYGON ((-82.5250898331912 37.8691379960791, -82.5251211322923 37.8691879240142, -82.5254108533445 37.8690737909144, -82.5255423083116 37.869283490183, -82.525441535303 37.869323187943, -82.525504132607 37.8694230442376, -82.5253151845634 37.8694974791518, -82.5252338079784 37.8693676652935, -82.5251834223724 37.8693875148625, -82.525114563811 37.8692776716725, -82.5245603140604 37.869496011232, -82.5245227563967 37.8694360966799, -82.5243086133044 37.8695204552831, -82.5242209772585 37.8693806553411, -82.5243595396961 37.8693260713128, -82.5242719063452 37.8691862702929, -82.5244230649597 37.8691267242434, -82.5244794010062 37.869216594658, -82.5246305614173 37.8691570493422, -82.5245867433944 37.8690871490596, -82.524737902009 37.8690276029301, -82.5248192776956 37.8691574159692, -82.5247562950144 37.8691822281778, -82.5248001130373 37.869252126952, -82.5250898331912 37.8691379960791))"
40,Unclassified,Unclassified,,94 ROCKCASTLE ROAD,791.1423,21159950202,"POLYGON ((-82.5418112643326 37.8694715586632, -82.5419607601656 37.8694094308626, -82.5419868840723 37.8694489342502, -82.5418373882394 37.8695110620174, -82.5418112643326 37.8694715586632))"
41,Residential,Single Family Dwelling,,62 PANHEAD DRIVE,593.3588,21159950100,"POLYGON ((-82.5198417899614 37.8695053186937, -82.5197574309697 37.8695033302654, -82.519759939066 37.8694364562141, -82.5198442998543 37.8694384439351, -82.5198417899614 37.8695053186937))"
42,Unclassified,Unclassified,,527 SOUTH MILO ROAD,988.9211,21159950202,"POLYGON ((-82.5800418048217 37.8874933701776, -82.5802508796193 37.8874705960358, -82.580258543147 37.8875147816787, -82.5800494683494 37.8875375558068, -82.5800418048217 37.8874933701776))"
43,Commercial,Retail Trade,,50 BOARD WALK,1318.583,21159950202,"POLYGON ((-82.5438261837183 37.8694847961824, -82.5438672681678 37.869378152073, -82.5439748899321 37.8694042059129, -82.5439338081775 37.8695108499846, -82.5438261837183 37.8694847961824))"
44,Residential,Single Family Dwelling,,1085 RIVER FRONT ROAD,659.2977,21159950100,"POLYGON ((-82.4066211022796 37.8336730172389, -82.4066826799957 37.8336999159244, -82.4066284163627 37.8337780570717, -82.4065668377483 37.8337511577052, -82.4066211022796 37.8336730172389))"
45,Commercial,Entertainment and Recreation,,9088 BEAUTY ROAD,1780.082,21159950100,"POLYGON ((-82.418936019373 37.8424034750977, -82.4191219616537 37.8425396536497, -82.4190647219021 37.8425888072044, -82.4188787787231 37.8424526273244, -82.418936019373 37.8424034750977))"
46,Residential,Single Family Dwelling,,2044 ROCKHOUSE ROAD,1846.005,21159950202,"POLYGON ((-82.6040837437574 37.8425629063377, -82.6038997391428 37.8425074398184, -82.6039397069864 37.842424056936, -82.6041237133976 37.8424795242273, -82.6040837437574 37.8425629063377))"
47,Residential,Manufactured Home,,305 WOOTEN ROAD,4351.321,21159950202,"POLYGON ((-82.6213252446511 37.8553885832335, -82.6211341397525 37.8557238989587, -82.6210316150291 37.8556871657263, -82.6212227217244 37.855351849834, -82.6213252446511 37.8553885832335))"
48,Residential,Unclassified,,960 CALLOWAY ROAD,1977.875,21159950202,"POLYGON ((-82.6009070314182 37.8874911057378, -82.6007727243 37.8875243222406, -82.6007224312205 37.8873965919016, -82.6008567356437 37.8873633760502, -82.6009070314182 37.8874911057378))"
49,Residential,Single Family Dwelling,,53 HALE AVENUE,2109.732,21159950100,"POLYGON ((-82.4007976108552 37.8266512976629, -82.4005730922213 37.826662177225, -82.4005662335842 37.8265731340671, -82.4007907540147 37.8265622552013, -82.4007976108552 37.8266512976629))"
50,Residential,Unclassified,,,1318.586,21159950201,"POLYGON ((-82.4707704686584 37.8266458731365, -82.4707451101163 37.8265589621658, -82.4708820717561 37.8265338191498, -82.4709074311965 37.8266207301502, -82.4707704686584 37.8266458731365))"
51,Residential,Single Family Dwelling,,1085 RIVER FRONT ROAD,692.2542,21159950100,"POLYGON ((-82.4068182231957 37.8337494882896, -82.4067304613857 37.8337141588216, -82.4067686406836 37.8336544982689, -82.4068564042902 37.8336898263466, -82.4068182231957 37.8337494882896))"
52,Residential,Unclassified,,131 HELLEN MILLS ROAD,1681.191,21159950202,"POLYGON ((-82.5021429262138 37.8874373851806, -82.5023412912965 37.8873314661034, -82.5023884600355 37.8873869520677, -82.5021900940545 37.887492871065, -82.5021429262138 37.8874373851806))"
53,Residential,Unclassified,,4400 HODE ROAD,2801.995,21159950100,"POLYGON ((-82.4280327210628 37.887305663907, -82.4282344063188 37.8874075780637, -82.428158762782 37.8875016019898, -82.4279570802209 37.8873996879633, -82.4280327210628 37.887305663907))"
54,Residential,Single Family Dwelling,,1865 ROCKCASTLE ROAD,791.1516,21159950202,"POLYGON ((-82.5551358312115 37.8874491632529, -82.5550588060658 37.8874765428503, -82.5550127422547 37.8873951519883, -82.5550897656037 37.8873677709426, -82.5551358312115 37.8874491632529))"
55,Residential,Single Family Dwelling,,4453 HODE ROAD,2637.154,21159950100,"POLYGON ((-82.4290507898591 37.8872716249017, -82.4292861915827 37.887393819129, -82.4292245204418 37.8874684450301, -82.4289891178199 37.8873462502176, -82.4290507898591 37.8872716249017))"
56,Residential,Multi - Family Dwelling,,62 MAUDE ROAD,527.4271,21159950202,"POLYGON ((-82.5251725545541 37.8694896708112, -82.5250608167092 37.8694791117152, -82.5250674768187 37.8694348230634, -82.5251792146636 37.8694453821657, -82.5251725545541 37.8694896708112))"
57,Residential,Single Family Dwelling,,56 HALE AVENUE,2109.711,21159950100,"POLYGON ((-82.4001008029607 37.8265449087571, -82.4002129163014 37.8265378316735, -82.4002307613345 37.8267156866534, -82.4001186470955 37.8267227651391, -82.4001008029607 37.8265449087571))"
58,Residential,Single Family Dwelling,,1847 ROCKCASTLE ROAD,4845.821,21159950202,"POLYGON ((-82.5550456861711 37.8873474972926, -82.5549842063713 37.8873745947587, -82.5547790590082 37.887082247022, -82.5549143147473 37.8870226317796, -82.5550784315598 37.887256509684, -82.5550046556205 37.8872890279584, -82.5550456861711 37.8873474972926))"
59,Residential,Single Family Dwelling,,1086 CAMP BRANCH,1186.713,21159950201,"POLYGON ((-82.5299212836063 37.8337069327244, -82.5301374092805 37.8336025142994, -82.5301666674093 37.8336406037173, -82.5299505417351 37.8337450249264, -82.5299212836063 37.8337069327244))"
60,Unclassified,Unclassified,,4950 BLACKLOG ROAD,3131.635,21159950201,"POLYGON ((-82.4757710502819 37.8336337692487, -82.4758417899156 37.8335374026763, -82.4760847976747 37.833649612047, -82.4760140589394 37.8337459791822, -82.4757710502819 37.8336337692487), (-82.4759643749176 37.8336585217571, -82.4759036236516 37.8336304701433, -82.4758894751859 37.8336497433017, -82.4759502282485 37.8336777949081, -82.4759643749176 37.8336585217571))"
61,Commercial,Personal and Repair Services,,3429 BLACKLOG ROAD,3955.745,21159950100,"POLYGON ((-82.4955231456637 37.8423972550725, -82.4954640814338 37.8424450282292, -82.4954138799825 37.8424059963075, -82.4955713842962 37.842278597776, -82.495782235063 37.8424425346873, -82.4956837949793 37.8425221591504, -82.4955231456637 37.8423972550725))"
62,Residential,Single Family Dwelling,,79 JAY HINKLE DRIVE,1977.865,21159950100,"POLYGON ((-82.4509653861496 37.8425293077689, -82.4509243538024 37.8423995130949, -82.4510607468086 37.8423723969579, -82.4511017791558 37.8425021909702, -82.4509653861496 37.8425293077689))"
63,Residential,Single Family Dwelling,,12 LAZY LANE,1648.23,21159950201,"POLYGON ((-82.5155379272992 37.8425186497509, -82.5154651619646 37.8424232340314, -82.5155854814154 37.8423655299563, -82.51565824675 37.8424609457505, -82.5155379272992 37.8425186497509))"
64,Commercial,Retail Trade,,8560 BEAUTY ROAD,1483.387,21159950100,"POLYGON ((-82.4277684708422 37.8424127547671, -82.4277609699095 37.842479395826, -82.4275508827107 37.8424645246739, -82.4275583836433 37.8423978850203, -82.4277684708422 37.8424127547671))"
65,Residential,Single Family Dwelling,,264 ROCKHOUSE MILLS ROAD,3444.79,21159950202,"POLYGON ((-82.6047230989996 37.8556551881523, -82.604611379121 37.8554627372652, -82.6047519025809 37.8554114531168, -82.6048636242561 37.8556039041378, -82.6047230989996 37.8556551881523))"
66,Residential,Unclassified,,,3955.727,21159950100,"POLYGON ((-82.4168594153718 37.8552838280978, -82.4169643808178 37.8553159469789, -82.416812469415 37.8556280421352, -82.4167075030707 37.8555959226808, -82.4168594153718 37.8552838280978))"
67,Education,Pre-K - 12 Schools,,1830 BLACKLOG ROAD,593.3683,21159950201,"POLYGON ((-82.5179357239303 37.855571010855, -82.517929403384 37.8556153319542, -82.5178036320577 37.8556040559224, -82.517809952604 37.8555597348164, -82.5179357239303 37.855571010855))"
68,Residential,Unclassified,,,3955.752,21159950100,"POLYGON ((-82.4157078147034 37.8552865049082, -82.4158161641031 37.8552624639699, -82.4159298719534 37.8555846168565, -82.4158215216554 37.8556086591083, -82.4157078147034 37.8552865049082))"
69,Unclassified,Unclassified,,131 HELLEN MILLS ROAD,791.1437,21159950202,"POLYGON ((-82.502504695745 37.8873215511812, -82.5024389902702 37.887363556837, -82.5023683207051 37.8872941247342, -82.5024340270783 37.8872521197477, -82.502504695745 37.8873215511812))"
